Model name,XAI method,Model type,Metric name,Metric value,Image,Image class,Prediction
ResNet18,Ig,Flow,Deletion,0.8979336791671813,58,River,True
ResNet18,Ig,Flow,Deletion,0.8518823636695743,59,River,True
ResNet18,Ig,Flow,Deletion,0.8740506274625659,60,River,True
ResNet18,Ig,Flow,Deletion,0.7761591169983149,61,River,True
ResNet18,Ig,Flow,Deletion,0.7900107661262155,62,River,True
ResNet18,Ig,Flow,Deletion,0.7734053488820791,63,River,True
ResNet18,Ig,Flow,Deletion,0.861740077380091,64,River,True
ResNet18,Ig,Flow,Deletion,0.9642293620854616,65,River,True
ResNet18,Ig,Flow,Deletion,0.9288290916010737,66,River,True
ResNet18,Ig,Flow,Deletion,0.855798474047333,67,River,True
ResNet18,Ig,Flow,Deletion,0.7324015134945512,68,River,True
ResNet18,Ig,Flow,Deletion,0.86583266640082,69,River,True
ResNet18,Ig,Flow,Deletion,0.7722780695185065,70,River,True
ResNet18,Ig,Flow,Deletion,0.7873209002427757,71,River,True
ResNet18,Ig,Flow,Deletion,0.876365456264466,72,River,True
ResNet18,Ig,Flow,Deletion,0.7936292588710785,73,River,True
ResNet18,Ig,Flow,Deletion,0.8127225441858172,74,River,True
ResNet18,Ig,Flow,Deletion,0.8323955158703029,75,River,True
ResNet18,Ig,Flow,Deletion,0.8088855734094977,76,River,True
ResNet18,Ig,Flow,Deletion,0.7176760705187917,77,River,True
ResNet18,Ig,Flow,Deletion,0.9077031286433339,78,River,True
ResNet18,Ig,Flow,Deletion,0.9319234006106853,79,River,True
ResNet18,Ig,Flow,Deletion,0.7594900615513325,80,River,True
ResNet18,Ig,Flow,Deletion,0.9126200331375003,81,River,True
ResNet18,Ig,Flow,Deletion,0.6450188993476331,82,River,True
ResNet18,Ig,Flow,Deletion,0.6869382974691689,83,River,True
ResNet18,Ig,Flow,Deletion,0.8089801012538373,84,River,True
ResNet18,Ig,Flow,Deletion,0.9223939897492528,85,River,True
ResNet18,Ig,Flow,Deletion,0.8415922927670181,86,River,True
ResNet18,Ig,Flow,Deletion,0.7686991691589355,87,River,True
ResNet18,Ig,Flow,Deletion,0.9249304072000086,88,River,True
ResNet18,Ig,Flow,Deletion,0.8918112642131746,89,River,True
ResNet18,Ig,Flow,Deletion,0.9238021089695394,90,River,True
ResNet18,Ig,Flow,Deletion,0.8921946631744504,91,River,True
ResNet18,Ig,Flow,Deletion,0.8238236401230097,92,River,True
ResNet18,Ig,Flow,Deletion,0.9358761408366263,93,River,True
ResNet18,Ig,Flow,Deletion,0.9312795433215797,94,River,True
ResNet18,Ig,Flow,Deletion,0.8819726267829537,95,River,True
ResNet18,Ig,Flow,Deletion,0.8998648766428232,96,River,True
ResNet18,Ig,Flow,Deletion,0.8400953402742743,97,River,True
ResNet18,Ig,Flow,Deletion,0.8374599036760628,98,River,True
ResNet18,Ig,Flow,Deletion,0.8014097888953984,99,River,True
ResNet18,Ig,Flow,Deletion,0.8044593217782676,100,River,True
ResNet18,Ig,Flow,Deletion,0.7752550356090069,101,River,True
ResNet18,Ig,Flow,Deletion,0.9073996492661536,102,River,True
ResNet18,Ig,Flow,Deletion,0.9472002489492297,103,River,True
ResNet18,Ig,Flow,Deletion,0.7843573964200914,104,River,True
ResNet18,Ig,Flow,Deletion,0.772066764999181,105,River,True
ResNet18,Ig,Flow,Deletion,0.9201497412286699,106,River,True
ResNet18,Ig,Flow,Deletion,0.8266375479288399,107,River,True
ResNet18,Ig,Flow,Deletion,0.7659186227247119,108,River,True
ResNet18,Ig,Flow,Deletion,0.7869929070584476,109,River,True
ResNet18,Ig,Flow,Deletion,0.7616376746445894,110,River,True
ResNet18,Ig,CCPL,Deletion,0.903332760091871,1,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9407133820932359,2,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9186603031121194,3,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9314631746383384,4,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9086040114052594,5,Highway,True
ResNet18,Ig,CCPL,Deletion,0.885725756874308,6,Highway,True
ResNet18,Ig,CCPL,Deletion,0.942829865263775,7,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9415878867730498,8,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9244154521729797,9,Highway,True
ResNet18,Ig,CCPL,Deletion,0.906288226833567,10,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9184037041850388,11,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9137906744144857,12,Highway,True
ResNet18,Ig,CCPL,Deletion,0.8947840079199523,13,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9242246570065618,14,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9177411033306271,15,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9336422490887344,16,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9339600270614028,17,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9271907303482294,18,Highway,True
ResNet18,Ig,CCPL,Deletion,0.8993246654281393,19,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9326982060447335,20,Highway,True
ResNet18,Ig,CCPL,Deletion,0.8748000240302645,21,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9170932961860672,22,Highway,True
ResNet18,Ig,CCPL,Deletion,0.8933897926472127,23,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9301795235369354,24,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9212344654370099,25,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9427635597530752,26,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9035389944911003,27,Highway,True
ResNet18,Ig,CCPL,Deletion,0.9288944028085098,28,Highway,True
ResNet18,Ig,CCPL,Deletion,0.923563199234195,29,Highway,True
ResNet18,Ig,CCPL,Deletion,0.8250373158371076,30,Highway,True
ResNet18,Ig,CCPL,Deletion,0.08632862334343372,31,River,True
ResNet18,Ig,CCPL,Deletion,0.10759772841993254,32,River,True
ResNet18,Ig,CCPL,Deletion,0.18644485004188027,33,River,True
ResNet18,Ig,CCPL,Deletion,0.2696128968382254,34,River,True
ResNet18,Ig,CCPL,Deletion,0.21029014298983384,35,River,True
ResNet18,Ig,CCPL,Deletion,0.07295075437741616,36,River,True
ResNet18,Ig,CCPL,Deletion,0.1012216651317317,37,River,True
ResNet18,Ig,CCPL,Deletion,0.05311209174436726,38,River,True
ResNet18,Ig,CCPL,Deletion,0.13899818655227136,39,River,True
ResNet18,Ig,CCPL,Deletion,0.1139504977800243,40,River,True
ResNet18,Ig,CCPL,Deletion,0.9256436466239393,41,River,False
ResNet18,Ig,CCPL,Deletion,0.13539044850040227,42,River,True
ResNet18,Ig,CCPL,Deletion,0.9179933924460784,43,River,False
ResNet18,Ig,CCPL,Deletion,0.10514808716300195,44,River,True
ResNet18,Ig,CCPL,Deletion,0.9394434876739979,45,River,False
ResNet18,Ig,CCPL,Deletion,0.11120829945139121,46,River,True
ResNet18,Ig,CCPL,Deletion,0.8805981760378927,47,River,False
ResNet18,Ig,CCPL,Deletion,0.1270897480790154,48,River,True
ResNet18,Ig,CCPL,Deletion,0.0597709251287597,49,River,True
ResNet18,Ig,CCPL,Deletion,0.12135110678991623,50,River,True
ResNet18,Ig,CCPL,Deletion,0.09427196045908204,51,River,True
ResNet18,Ig,CCPL,Deletion,0.9046939597465098,52,River,False
ResNet18,Ig,CCPL,Deletion,0.11135934752201138,53,River,True
ResNet18,Ig,CCPL,Deletion,0.08158537729377713,54,River,True
ResNet18,Ig,CCPL,Deletion,0.12415641982352099,55,River,True
ResNet18,Ig,CCPL,Deletion,0.13432011356053408,56,River,True
ResNet18,Ig,CCPL,Deletion,0.18273814162967028,57,River,True
ResNet18,Ig,CCPL,Deletion,0.08207166291140311,58,River,True
ResNet18,Ig,CCPL,Deletion,0.06862425478266232,59,River,True
ResNet18,Ig,CCPL,Deletion,0.21792911279771943,60,River,True
ResNet18,Ig,CCPL,Deletion,0.08852969977306202,61,River,True
ResNet18,Ig,CCPL,Deletion,0.15036339739890536,62,River,True
ResNet18,Ig,CCPL,Deletion,0.9286198150366545,63,River,False
ResNet18,Ig,CCPL,Deletion,0.11162409433291032,64,River,True
ResNet18,Ig,CCPL,Deletion,0.12172284713597037,65,River,True
ResNet18,Ig,CCPL,Deletion,0.10733354260446504,66,River,True
ResNet18,Ig,CCPL,Deletion,0.09983215242391452,67,River,True
ResNet18,Ig,CCPL,Deletion,0.07529380000050878,68,River,True
ResNet18,Ig,CCPL,Deletion,0.10208152319137298,69,River,True
ResNet18,Ig,CCPL,Deletion,0.09548346823066822,70,River,True
ResNet18,Ig,CCPL,Deletion,0.1370356873521814,71,River,True
ResNet18,Ig,CCPL,Deletion,0.0948688471044079,72,River,True
ResNet18,Ig,CCPL,Deletion,0.08639134818076855,73,River,True
ResNet18,Ig,CCPL,Deletion,0.08624650005435797,74,River,True
ResNet18,Ig,CCPL,Deletion,0.07975275575881824,75,River,True
ResNet18,Ig,CCPL,Deletion,0.11321193080220837,76,River,True
ResNet18,Ig,CCPL,Deletion,0.11339150133426301,77,River,True
ResNet18,Ig,CCPL,Deletion,0.12459795460017631,78,River,True
ResNet18,Ig,CCPL,Deletion,0.10678362385806395,79,River,True
ResNet18,Ig,CCPL,Deletion,0.0718467357398822,80,River,True
ResNet18,Ig,CCPL,Deletion,0.17761980437717284,81,River,True
ResNet18,Ig,CCPL,Deletion,0.06902297041597194,82,River,True
ResNet18,Ig,CCPL,Deletion,0.14411586974756574,83,River,True
ResNet18,Ig,CCPL,Deletion,0.09704904399768566,84,River,True
ResNet18,Ig,CCPL,Deletion,0.07874280428393376,85,River,True
ResNet18,Ig,CCPL,Deletion,0.1293487322764122,86,River,True
ResNet18,Ig,CCPL,Deletion,0.17421977306730696,87,River,True
ResNet18,Ig,CCPL,Deletion,0.12245831222509196,88,River,True
ResNet18,Ig,CCPL,Deletion,0.11565141069877427,89,River,True
ResNet18,Ig,CCPL,Deletion,0.1267873553588288,90,River,True
ResNet18,Ig,CCPL,Deletion,0.27882561217120383,91,River,True
ResNet18,Ig,CCPL,Deletion,0.1474354645179119,92,River,True
ResNet18,Ig,CCPL,Deletion,0.13161138221039437,93,River,True
ResNet18,Ig,CCPL,Deletion,0.07514778805125388,94,River,True
ResNet18,Ig,CCPL,Deletion,0.09426325495314813,95,River,True
ResNet18,Ig,CCPL,Deletion,0.1343194795990712,96,River,True
ResNet18,Ig,CCPL,Deletion,0.888007257366553,97,River,False
ResNet18,Ig,CCPL,Deletion,0.10008329511038028,98,River,True
ResNet18,Ig,CCPL,Deletion,0.08530954841626226,99,River,True
ResNet18,Ig,CCPL,Deletion,0.9068306512199342,100,River,False
ResNet18,Ig,CCPL,Deletion,0.9162807748652995,101,River,False
ResNet18,Ig,CCPL,Deletion,0.16655105762038147,102,River,True
ResNet18,Ig,CCPL,Deletion,0.12447777415945893,103,River,True
ResNet18,Ig,CCPL,Deletion,0.11532101637567393,104,River,True
ResNet18,Ig,CCPL,Deletion,0.8978784056380391,105,River,False
ResNet18,Ig,CCPL,Deletion,0.09381188362567627,106,River,True
ResNet18,Ig,CCPL,Deletion,0.0774283319733513,107,River,True
ResNet18,Ig,CCPL,Deletion,0.19525946058274712,108,River,True
ResNet18,Ig,CCPL,Deletion,0.0837656877720292,109,River,True
ResNet18,Ig,CCPL,Deletion,0.09598678004113026,110,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.07955677097743319,1,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.23191780421257135,2,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.19210542449218337,3,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.11926172005587432,4,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.2243923505920975,5,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.06719887823419413,6,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.14835871575633064,7,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.08036417868424905,8,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.1441418175236322,9,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.18889734581352968,10,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8005303611280397,11,Highway,False
ResNet18,Ig,DCGAN_FDA,Deletion,0.2015188678560662,12,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.11956521599495318,13,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.13879156647453783,14,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.037413440106320195,15,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.17703294295097294,16,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.057486785488436,17,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.19312145903495548,18,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.23912478296188056,19,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.11770889629224257,20,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.12517825348368206,21,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.11257925046811579,22,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.046485387299981085,23,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.15690243506560364,24,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.05435294514063571,25,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.09370400677289581,26,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.06249496171949431,27,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.989918315783143,28,Highway,False
ResNet18,Ig,DCGAN_FDA,Deletion,0.24985561694484204,29,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.09975699741153221,30,Highway,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9676904117222875,31,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8571919697569683,32,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9394197091460228,33,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9544876544969156,34,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9374267510138452,35,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9259365920443088,36,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9771716217510402,37,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9441156191751361,38,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8184925151872449,39,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9375997856259346,40,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9142133601126261,41,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9756016829051077,42,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8206498974468559,43,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9191569057293236,44,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8211742494931968,45,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9024587293970399,46,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9642613427713513,47,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9508123672567308,48,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9012095448561013,49,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9065468665212393,50,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.7627316256111953,51,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8905956286471337,52,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9547377862036228,53,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8865501134714577,54,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9136558910831809,55,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9123748156707734,56,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.7517877588215924,57,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9547499505570158,58,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9582341169007123,59,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9832464018836617,60,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8649092826526612,61,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9437380088493228,62,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8920450918376446,63,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9523761756718159,64,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8883027091505937,65,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9599939598701894,66,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9351575217442587,67,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.79952400282491,68,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8833219152875245,69,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.14275823734715232,70,River,False
ResNet18,Ig,DCGAN_FDA,Deletion,0.8422444814932533,71,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9369732846971601,72,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.994785534683615,73,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8743056774837896,74,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9720315807498991,75,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8814269556896761,76,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9508062039967626,77,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8707551255938597,78,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.898038906045258,79,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.878432254656218,80,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9844371322542429,81,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8537036863272078,82,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9773000199347734,83,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9460702827200294,84,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8948816231568344,85,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.7965156240388751,86,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9069145960966125,87,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9138856444042176,88,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8332008427096298,89,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8861962279770523,90,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.937138479668647,91,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9695283132605255,92,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.956816490739584,93,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9847959079779685,94,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9168723826296628,95,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9717840608209372,96,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8935231679352,97,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9302668790332973,98,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.822129521984607,99,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.851780480123125,100,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8077313903195318,101,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9933436335995793,102,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9124448015354574,103,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.8298288134392351,104,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.915963925421238,105,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9977005152031779,106,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.7791953728883527,107,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.9427259932272136,108,River,True
ResNet18,Ig,DCGAN_FDA,Deletion,0.10853683862478647,109,River,False
ResNet18,Ig,DCGAN_FDA,Deletion,0.07158930516379769,110,River,False
ResNet18,Ig,DCGAN_Flow,Deletion,0.03044318046158878,1,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.11074806299438933,2,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.26356526504787325,3,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.8691495636740001,4,Highway,False
ResNet18,Ig,DCGAN_Flow,Deletion,0.9929259023629129,5,Highway,False
ResNet18,Ig,DCGAN_Flow,Deletion,0.018577205918518302,6,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.012175822093126953,7,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.015161294382778578,8,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.062309616439961246,9,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.10287725696070993,10,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.014913470023429909,11,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.02243775807619386,12,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.010789395576011884,13,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.03576470636926388,14,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.020049922075486393,15,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9826981485821307,16,Highway,False
ResNet18,Ig,DCGAN_Flow,Deletion,0.9924465399235487,17,Highway,False
ResNet18,Ig,DCGAN_Flow,Deletion,0.010401346777371145,18,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.054628912750104064,19,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.8540323635388631,20,Highway,False
ResNet18,Ig,DCGAN_Flow,Deletion,0.010357100229612115,21,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9932229542173445,22,Highway,False
ResNet18,Ig,DCGAN_Flow,Deletion,0.009653141328278436,23,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.021738321835073293,24,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.10036506949199975,25,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9912291839718819,26,Highway,False
ResNet18,Ig,DCGAN_Flow,Deletion,0.01697409634880387,27,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9932881747372448,28,Highway,False
ResNet18,Ig,DCGAN_Flow,Deletion,0.9834488886408508,29,Highway,False
ResNet18,Ig,DCGAN_Flow,Deletion,0.055785022673262574,30,Highway,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.992533587384969,31,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.8476125933229923,32,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.7423027956865553,33,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.7539768888382241,34,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.8171819097478874,35,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.988546097651124,36,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9807971916161478,37,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9056209889240563,38,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.847272343642544,39,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9909146358259022,40,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9527197405695915,41,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9212288903072476,42,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.987449424341321,43,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.962096365634352,44,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9536216473206878,45,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.6818016006373,46,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9972259602509439,47,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9936337829567492,48,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9398219925351441,49,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9925401238724589,50,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9971897383220494,51,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9951361869461834,52,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9972399943508208,53,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.7284902791725472,54,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9896192033775151,55,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9928978378884494,56,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9896717667579651,57,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.864223019889323,58,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9781148098409176,59,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9847411038354039,60,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9279404617846012,61,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9416804723441601,62,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.8978608581601293,63,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9899500915780663,64,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.9098270467948169,65,River,True
ResNet18,Ig,DCGAN_Flow,Deletion,0.7510851904153242,66,River,True
