Model name,Augmentation method,Seed,Config,Metric name,Metric value,Mapping,Method
ResNet18,FDA,8,Config_9,Err_bl_rv,46.15384615384615,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,8,Config_9,Err_bl,35.18518518518518,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,8,Config_9,Err_nor,9.782608695652174,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,8,Config_9,Err_nor_hw,5.737704918032787,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,8,Config_9,Err_nor_rv,13.993174061433447,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,8,Config_9,Err_hw,5.76,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,8,Config_9,Err_rv,16.0,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,9,Config_9,Err_bl_hw,6.666666666666667,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,9,Config_9,Err_bl_rv,2.564102564102564,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,9,Config_9,Err_bl,3.7037037037037033,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,9,Config_9,Err_nor,5.183946488294314,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,9,Config_9,Err_nor_hw,6.065573770491803,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,9,Config_9,Err_nor_rv,4.266211604095563,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,9,Config_9,Err_hw,6.08,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,9,Config_9,Err_rv,4.16,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,10,Config_9,Err_bl_hw,0.0,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,10,Config_9,Err_bl_rv,5.128205128205128,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,10,Config_9,Err_bl,3.7037037037037033,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,10,Config_9,Err_nor,3.595317725752508,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,10,Config_9,Err_nor_hw,1.8032786885245904,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,10,Config_9,Err_nor_rv,5.460750853242321,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,10,Config_9,Err_hw,1.76,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,10,Config_9,Err_rv,5.4399999999999995,"(600, 1100, 'BC')",Aug_BC_4
ResNet18,FDA,1,Config_10,Err_bl_hw,0.0,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,1,Config_10,Err_bl_rv,41.02564102564102,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,1,Config_10,Err_bl,29.629629629629626,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,1,Config_10,Err_nor,12.290969899665551,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,1,Config_10,Err_nor_hw,4.2622950819672125,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,1,Config_10,Err_nor_rv,20.648464163822524,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,1,Config_10,Err_hw,4.16,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,1,Config_10,Err_rv,21.92,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,2,Config_10,Err_bl_hw,0.0,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,2,Config_10,Err_bl_rv,5.128205128205128,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,2,Config_10,Err_bl,3.7037037037037033,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,2,Config_10,Err_nor,1.6722408026755853,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,2,Config_10,Err_nor_hw,1.1475409836065573,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,2,Config_10,Err_nor_rv,2.218430034129693,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,2,Config_10,Err_hw,1.1199999999999999,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,2,Config_10,Err_rv,2.4,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,3,Config_10,Err_bl_hw,0.0,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,3,Config_10,Err_bl_rv,5.128205128205128,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,3,Config_10,Err_bl,3.7037037037037033,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,3,Config_10,Err_nor,1.5050167224080269,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,3,Config_10,Err_nor_hw,1.3114754098360655,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,3,Config_10,Err_nor_rv,1.7064846416382253,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,3,Config_10,Err_hw,1.28,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,3,Config_10,Err_rv,1.92,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,4,Config_10,Err_bl_hw,6.666666666666667,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,4,Config_10,Err_bl_rv,7.6923076923076925,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,4,Config_10,Err_bl,7.4074074074074066,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,4,Config_10,Err_nor,3.3444816053511706,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,4,Config_10,Err_nor_hw,3.4426229508196724,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,4,Config_10,Err_nor_rv,3.242320819112628,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,4,Config_10,Err_hw,3.52,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,4,Config_10,Err_rv,3.52,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,5,Config_10,Err_bl_hw,6.666666666666667,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,5,Config_10,Err_bl_rv,2.564102564102564,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,5,Config_10,Err_bl,3.7037037037037033,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,5,Config_10,Err_nor,2.0066889632107023,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,5,Config_10,Err_nor_hw,1.4754098360655739,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,5,Config_10,Err_nor_rv,2.5597269624573378,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,5,Config_10,Err_hw,1.6,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,5,Config_10,Err_rv,2.56,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,6,Config_10,Err_bl_hw,0.0,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,6,Config_10,Err_bl_rv,28.205128205128204,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,6,Config_10,Err_bl,20.37037037037037,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,6,Config_10,Err_nor,5.434782608695652,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,6,Config_10,Err_nor_hw,1.8032786885245904,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,6,Config_10,Err_nor_rv,9.215017064846416,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,6,Config_10,Err_hw,1.76,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,6,Config_10,Err_rv,10.4,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,7,Config_10,Err_bl_hw,0.0,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,7,Config_10,Err_bl_rv,15.384615384615385,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,7,Config_10,Err_bl,11.11111111111111,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,7,Config_10,Err_nor,3.678929765886288,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,7,Config_10,Err_nor_hw,3.4426229508196724,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,7,Config_10,Err_nor_rv,3.9249146757679183,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,7,Config_10,Err_hw,3.36,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,7,Config_10,Err_rv,4.64,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,8,Config_10,Err_bl_hw,0.0,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,8,Config_10,Err_bl_rv,20.51282051282051,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,8,Config_10,Err_bl,14.814814814814813,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,8,Config_10,Err_nor,3.678929765886288,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,8,Config_10,Err_nor_hw,2.7868852459016393,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,8,Config_10,Err_nor_rv,4.607508532423208,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,8,Config_10,Err_hw,2.7199999999999998,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,8,Config_10,Err_rv,5.6000000000000005,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,9,Config_10,Err_bl_hw,0.0,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,9,Config_10,Err_bl_rv,7.6923076923076925,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,9,Config_10,Err_bl,5.555555555555555,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,9,Config_10,Err_nor,3.4280936454849495,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,9,Config_10,Err_nor_hw,2.622950819672131,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,9,Config_10,Err_nor_rv,4.266211604095563,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,9,Config_10,Err_hw,2.56,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,9,Config_10,Err_rv,4.4799999999999995,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,10,Config_10,Err_bl_hw,6.666666666666667,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,10,Config_10,Err_bl_rv,15.384615384615385,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,10,Config_10,Err_bl,12.962962962962962,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,10,Config_10,Err_nor,3.0100334448160537,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,10,Config_10,Err_nor_hw,2.7868852459016393,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,10,Config_10,Err_nor_rv,3.242320819112628,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,10,Config_10,Err_hw,2.88,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,10,Config_10,Err_rv,4.0,"(64, 14, 'BB')",Aug_BB_1
ResNet18,FDA,1,Config_11,Err_bl_hw,20.0,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,1,Config_11,Err_bl_rv,7.6923076923076925,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,1,Config_11,Err_bl,11.11111111111111,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,1,Config_11,Err_nor,2.341137123745819,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,1,Config_11,Err_nor_hw,2.622950819672131,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,1,Config_11,Err_nor_rv,2.04778156996587,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,1,Config_11,Err_hw,3.04,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,1,Config_11,Err_rv,2.4,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,2,Config_11,Err_bl_hw,6.666666666666667,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,2,Config_11,Err_bl_rv,7.6923076923076925,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,2,Config_11,Err_bl,7.4074074074074066,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,2,Config_11,Err_nor,3.9297658862876257,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,2,Config_11,Err_nor_hw,3.606557377049181,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,2,Config_11,Err_nor_rv,4.266211604095563,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,2,Config_11,Err_hw,3.6799999999999997,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,2,Config_11,Err_rv,4.4799999999999995,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,3,Config_11,Err_bl_hw,6.666666666666667,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,3,Config_11,Err_bl_rv,35.8974358974359,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,3,Config_11,Err_bl,27.77777777777778,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,3,Config_11,Err_nor,9.11371237458194,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,3,Config_11,Err_nor_hw,5.409836065573771,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,3,Config_11,Err_nor_rv,12.969283276450511,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,3,Config_11,Err_hw,5.4399999999999995,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,3,Config_11,Err_rv,14.399999999999999,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,4,Config_11,Err_bl_hw,20.0,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,4,Config_11,Err_bl_rv,10.256410256410255,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,4,Config_11,Err_bl,12.962962962962962,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,4,Config_11,Err_nor,5.351170568561873,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,4,Config_11,Err_nor_hw,6.721311475409836,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,4,Config_11,Err_nor_rv,3.9249146757679183,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,4,Config_11,Err_hw,7.04,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,4,Config_11,Err_rv,4.32,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,5,Config_11,Err_bl_hw,6.666666666666667,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,5,Config_11,Err_bl_rv,10.256410256410255,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,5,Config_11,Err_bl,9.25925925925926,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,5,Config_11,Err_nor,3.595317725752508,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,5,Config_11,Err_nor_hw,3.4426229508196724,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,5,Config_11,Err_nor_rv,3.754266211604096,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,5,Config_11,Err_hw,3.52,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,5,Config_11,Err_rv,4.16,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,6,Config_11,Err_bl_hw,0.0,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,6,Config_11,Err_bl_rv,5.128205128205128,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,6,Config_11,Err_bl,3.7037037037037033,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,6,Config_11,Err_nor,2.0903010033444818,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,6,Config_11,Err_nor_hw,1.639344262295082,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,6,Config_11,Err_nor_rv,2.5597269624573378,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,6,Config_11,Err_hw,1.6,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,6,Config_11,Err_rv,2.7199999999999998,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,7,Config_11,Err_bl_hw,0.0,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,7,Config_11,Err_bl_rv,2.564102564102564,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,7,Config_11,Err_bl,1.8518518518518516,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,7,Config_11,Err_nor,2.0066889632107023,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,7,Config_11,Err_nor_hw,1.639344262295082,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,7,Config_11,Err_nor_rv,2.3890784982935154,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,7,Config_11,Err_hw,1.6,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,7,Config_11,Err_rv,2.4,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,8,Config_11,Err_bl_hw,13.333333333333334,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,8,Config_11,Err_bl_rv,15.384615384615385,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,8,Config_11,Err_bl,14.814814814814813,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,8,Config_11,Err_nor,9.11371237458194,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,8,Config_11,Err_nor_hw,8.032786885245901,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,8,Config_11,Err_nor_rv,10.238907849829351,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,8,Config_11,Err_hw,8.16,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,8,Config_11,Err_rv,10.56,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,9,Config_11,Err_bl_hw,26.666666666666668,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,9,Config_11,Err_bl_rv,28.205128205128204,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,9,Config_11,Err_bl,27.77777777777778,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,9,Config_11,Err_nor,14.632107023411372,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,9,Config_11,Err_nor_hw,19.508196721311474,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,9,Config_11,Err_nor_rv,9.556313993174061,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,9,Config_11,Err_hw,19.68,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,9,Config_11,Err_rv,10.72,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,10,Config_11,Err_bl_hw,0.0,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,10,Config_11,Err_bl_rv,7.6923076923076925,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,10,Config_11,Err_bl,5.555555555555555,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,10,Config_11,Err_nor,2.6755852842809364,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,10,Config_11,Err_nor_hw,2.459016393442623,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,10,Config_11,Err_nor_rv,2.901023890784983,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,10,Config_11,Err_hw,2.4,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,10,Config_11,Err_rv,3.2,"(158, 108, 'BB')",Aug_BB_2
ResNet18,FDA,1,Config_12,Err_bl_hw,6.666666666666667,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,1,Config_12,Err_bl_rv,20.51282051282051,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,1,Config_12,Err_bl,16.666666666666664,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,1,Config_12,Err_nor,10.535117056856187,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,1,Config_12,Err_nor_hw,5.901639344262295,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,1,Config_12,Err_nor_rv,15.358361774744028,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,1,Config_12,Err_hw,5.92,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,1,Config_12,Err_rv,15.68,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,2,Config_12,Err_bl_hw,0.0,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,2,Config_12,Err_bl_rv,2.564102564102564,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,2,Config_12,Err_bl,1.8518518518518516,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,2,Config_12,Err_nor,1.7558528428093645,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,2,Config_12,Err_nor_hw,1.9672131147540985,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,2,Config_12,Err_nor_rv,1.5358361774744027,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,2,Config_12,Err_hw,1.92,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,2,Config_12,Err_rv,1.6,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,3,Config_12,Err_bl_hw,0.0,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,3,Config_12,Err_bl_rv,12.82051282051282,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,3,Config_12,Err_bl,9.25925925925926,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,3,Config_12,Err_nor,2.9264214046822743,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,3,Config_12,Err_nor_hw,1.639344262295082,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,3,Config_12,Err_nor_rv,4.266211604095563,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,3,Config_12,Err_hw,1.6,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,3,Config_12,Err_rv,4.8,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,4,Config_12,Err_bl_hw,13.333333333333334,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,4,Config_12,Err_bl_rv,41.02564102564102,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,4,Config_12,Err_bl,33.33333333333333,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,4,Config_12,Err_nor,16.97324414715719,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,4,Config_12,Err_nor_hw,8.524590163934425,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,4,Config_12,Err_nor_rv,25.7679180887372,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,4,Config_12,Err_hw,8.64,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,4,Config_12,Err_rv,26.72,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,5,Config_12,Err_bl_hw,6.666666666666667,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,5,Config_12,Err_bl_rv,10.256410256410255,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,5,Config_12,Err_bl,9.25925925925926,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,5,Config_12,Err_nor,5.936454849498328,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,5,Config_12,Err_nor_hw,3.606557377049181,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,5,Config_12,Err_nor_rv,8.361774744027302,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,5,Config_12,Err_hw,3.6799999999999997,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,5,Config_12,Err_rv,8.48,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,6,Config_12,Err_bl_hw,6.666666666666667,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,6,Config_12,Err_bl_rv,28.205128205128204,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,6,Config_12,Err_bl,22.22222222222222,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,6,Config_12,Err_nor,8.612040133779264,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,6,Config_12,Err_nor_hw,2.2950819672131146,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,6,Config_12,Err_nor_rv,15.187713310580206,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,6,Config_12,Err_hw,2.4,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,6,Config_12,Err_rv,16.0,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,7,Config_12,Err_bl_hw,40.0,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,7,Config_12,Err_bl_rv,2.564102564102564,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,7,Config_12,Err_bl,12.962962962962962,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,7,Config_12,Err_nor,2.591973244147157,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,7,Config_12,Err_nor_hw,3.606557377049181,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,7,Config_12,Err_nor_rv,1.5358361774744027,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,7,Config_12,Err_hw,4.4799999999999995,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,7,Config_12,Err_rv,1.6,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,8,Config_12,Err_bl_hw,0.0,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,8,Config_12,Err_bl_rv,25.64102564102564,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,8,Config_12,Err_bl,18.51851851851852,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,8,Config_12,Err_nor,4.51505016722408,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,8,Config_12,Err_nor_hw,1.4754098360655739,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,8,Config_12,Err_nor_rv,7.679180887372014,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,8,Config_12,Err_hw,1.44,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,8,Config_12,Err_rv,8.799999999999999,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,9,Config_12,Err_bl_hw,20.0,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,9,Config_12,Err_bl_rv,5.128205128205128,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,9,Config_12,Err_bl,9.25925925925926,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,9,Config_12,Err_nor,2.7591973244147154,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,9,Config_12,Err_nor_hw,3.606557377049181,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,9,Config_12,Err_nor_rv,1.877133105802048,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,9,Config_12,Err_hw,4.0,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,9,Config_12,Err_rv,2.08,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,10,Config_12,Err_bl_hw,0.0,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,10,Config_12,Err_bl_rv,2.564102564102564,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,10,Config_12,Err_bl,1.8518518518518516,"(250, 200, 'BB')",Aug_BB_3
ResNet18,FDA,10,Config_12,Err_nor,3.177257525083612,"(250, 200, 'BB')",Aug_BB_3
